target,window_size,prediction_horizon,model,split_seed,train_windows,train_positive_count,train_positive_rate,train_cycle_runs,test_cycle_runs,threshold,test_windows,positive_count,positive_rate,positive_recall,positive_precision,positive_f1,macro_f1,false_positive_rate,tn,fp,fn,tp
System_Failure,5,10,rf_smote,59,2185,166,0.07597254004576659,132,34,0.2,560,35,0.0625,0.4857142857142857,0.11971830985915492,0.192090395480226,0.5202233525651395,0.23809523809523808,400,125,18,17
System_Failure,5,10,rf_smote,59,2185,166,0.07597254004576659,132,34,0.3,560,35,0.0625,0.22857142857142856,0.09302325581395349,0.1322314049586777,0.5135631499267863,0.14857142857142858,447,78,27,8
System_Failure,5,10,rf_smote,59,2185,166,0.07597254004576659,132,34,0.4,560,35,0.0625,0.17142857142857143,0.15384615384615385,0.16216216216216217,0.5514443698000103,0.06285714285714286,492,33,29,6
System_Failure,5,10,rf_smote,59,2185,166,0.07597254004576659,132,34,0.5,560,35,0.0625,0.05714285714285714,0.25,0.09302325581395349,0.5284057783248041,0.011428571428571429,519,6,33,2
System_Failure,5,10,rf_smote,60,2252,122,0.0541740674955595,132,34,0.05,493,79,0.16024340770791076,0.8987341772151899,0.25,0.39118457300275483,0.5182247102573967,0.5144927536231884,201,213,8,71
System_Failure,5,10,rf_smote,60,2252,122,0.0541740674955595,132,34,0.1,493,79,0.16024340770791076,0.759493670886076,0.3333333333333333,0.46332046332046334,0.6360618822792138,0.2898550724637681,294,120,19,60
System_Failure,5,10,rf_smote,60,2252,122,0.0541740674955595,132,34,0.15,493,79,0.16024340770791076,0.5189873417721519,0.35964912280701755,0.42487046632124353,0.642447843501101,0.17632850241545894,341,73,38,41
System_Failure,5,10,rf_smote,60,2252,122,0.0541740674955595,132,34,0.2,493,79,0.16024340770791076,0.27848101265822783,0.3333333333333333,0.30344827586206896,0.5916765755053508,0.10628019323671498,370,44,57,22
System_Failure,5,10,rf_smote,60,2252,122,0.0541740674955595,132,34,0.3,493,79,0.16024340770791076,0.13924050632911392,0.3235294117647059,0.19469026548672566,0.5452260033046458,0.05555555555555555,391,23,68,11
System_Failure,5,10,rf_smote,60,2252,122,0.0541740674955595,132,34,0.4,493,79,0.16024340770791076,0.05063291139240506,0.2857142857142857,0.08602150537634409,0.495418367469807,0.024154589371980676,404,10,75,4
System_Failure,5,10,rf_smote,60,2252,122,0.0541740674955595,132,34,0.5,493,79,0.16024340770791076,0.0379746835443038,0.3,0.06741573033707865,0.48744253629451484,0.016908212560386472,407,7,76,3
System_Failure,5,10,rf_smote,61,2139,168,0.0785413744740533,132,34,0.05,606,33,0.054455445544554455,1.0,0.08208955223880597,0.15172413793103448,0.33841033151377975,0.643979057591623,204,369,0,33
System_Failure,5,10,rf_smote,61,2139,168,0.0785413744740533,132,34,0.1,606,33,0.054455445544554455,0.9696969696969697,0.13333333333333333,0.23443223443223443,0.5059275123172887,0.36300174520069806,365,208,1,32
System_Failure,5,10,rf_smote,61,2139,168,0.0785413744740533,132,34,0.15,606,33,0.054455445544554455,0.6363636363636364,0.14,0.22950819672131148,0.5462409788271281,0.225130890052356,444,129,12,21
System_Failure,5,10,rf_smote,61,2139,168,0.0785413744740533,132,34,0.2,606,33,0.054455445544554455,0.42424242424242425,0.14893617021276595,0.2204724409448819,0.5646141006567728,0.13961605584642234,493,80,19,14
System_Failure,5,10,rf_smote,61,2139,168,0.0785413744740533,132,34,0.3,606,33,0.054455445544554455,0.06060606060606061,0.05128205128205128,0.05555555555555555,0.49795321637426904,0.06457242582897033,536,37,31,2
System_Failure,5,10,rf_smote,61,2139,168,0.0785413744740533,132,34,0.4,606,33,0.054455445544554455,0.0,0.0,0.0,0.47893379191745483,0.027923211169284468,557,16,33,0
System_Failure,5,10,rf_smote,61,2139,168,0.0785413744740533,132,34,0.5,606,33,0.054455445544554455,0.0,0.0,0.0,0.48293515358361777,0.012216404886561954,566,7,33,0
System_Failure,5,10,rf_smote,62,2296,122,0.05313588850174216,132,34,0.05,449,79,0.1759465478841871,0.7974683544303798,0.245136186770428,0.375,0.5006672597864769,0.5243243243243243,176,194,16,63
System_Failure,5,10,rf_smote,62,2296,122,0.05313588850174216,132,34,0.1,449,79,0.1759465478841871,0.6455696202531646,0.32903225806451614,0.4358974358974359,0.6185511275872722,0.2810810810810811,266,104,28,51
System_Failure,5,10,rf_smote,62,2296,122,0.05313588850174216,132,34,0.15,449,79,0.1759465478841871,0.5189873417721519,0.3904761904761905,0.44565217391304346,0.6513975155279503,0.17297297297297298,306,64,38,41
System_Failure,5,10,rf_smote,62,2296,122,0.05313588850174216,132,34,0.2,449,79,0.1759465478841871,0.4177215189873418,0.4125,0.41509433962264153,0.6446243010697781,0.12702702702702703,323,47,46,33
System_Failure,5,10,rf_smote,62,2296,122,0.05313588850174216,132,34,0.3,449,79,0.1759465478841871,0.21518987341772153,0.4358974358974359,0.288135593220339,0.5902216427640157,0.05945945945945946,348,22,62,17
System_Failure,5,10,rf_smote,62,2296,122,0.05313588850174216,132,34,0.4,449,79,0.1759465478841871,0.0759493670886076,0.42857142857142855,0.12903225806451613,0.5142055700260468,0.021621621621621623,362,8,73,6
System_Failure,5,10,rf_smote,62,2296,122,0.05313588850174216,132,34,0.5,449,79,0.1759465478841871,0.05063291139240506,0.8,0.09523809523809523,0.5009360009360009,0.002702702702702703,369,1,75,4
System_Failure,5,10,rf_smote,63,2227,194,0.08711270767849125,132,34,0.05,518,7,0.013513513513513514,1.0,0.0175,0.0343980343980344,0.20479838126896951,0.7690802348336595,118,393,0,7
System_Failure,5,10,rf_smote,63,2227,194,0.08711270767849125,132,34,0.1,518,7,0.013513513513513514,0.8571428571428571,0.020689655172413793,0.04040404040404041,0.32737387405858315,0.5557729941291585,227,284,1,6
System_Failure,5,10,rf_smote,63,2227,194,0.08711270767849125,132,34,0.15,518,7,0.013513513513513514,0.7142857142857143,0.022026431718061675,0.042735042735042736,0.3817166485495662,0.4344422700587084,289,222,2,5
System_Failure,5,10,rf_smote,63,2227,194,0.08711270767849125,132,34,0.2,518,7,0.013513513513513514,0.5714285714285714,0.022222222222222223,0.0427807486631016,0.41597223534450717,0.34442270058708413,335,176,3,4
System_Failure,5,10,rf_smote,63,2227,194,0.08711270767849125,132,34,0.3,518,7,0.013513513513513514,0.14285714285714285,0.00980392156862745,0.01834862385321101,0.45146125906792156,0.19765166340508805,410,101,6,1
System_Failure,5,10,rf_smote,63,2227,194,0.08711270767849125,132,34,0.4,518,7,0.013513513513513514,0.14285714285714285,0.015384615384615385,0.027777777777777776,0.4775818349469802,0.12524461839530332,447,64,6,1
System_Failure,5,10,rf_smote,63,2227,194,0.08711270767849125,132,34,0.5,518,7,0.013513513513513514,0.0,0.0,0.0,0.475177304964539,0.0821917808219178,469,42,7,0
System_Failure,5,10,rf_smote,64,2163,171,0.07905686546463246,132,34,0.05,582,30,0.05154639175257732,1.0,0.08620689655172414,0.15873015873015872,0.3770750030292015,0.5760869565217391,234,318,0,30
System_Failure,5,10,rf_smote,64,2163,171,0.07905686546463246,132,34,0.1,582,30,0.05154639175257732,0.9666666666666667,0.12133891213389121,0.21561338289962825,0.4899295964777471,0.3804347826086957,342,210,1,29
System_Failure,5,10,rf_smote,64,2163,171,0.07905686546463246,132,34,0.15,582,30,0.05154639175257732,0.8333333333333334,0.13966480446927373,0.23923444976076555,0.5363711515819535,0.27898550724637683,398,154,5,25
System_Failure,5,10,rf_smote,64,2163,171,0.07905686546463246,132,34,0.2,582,30,0.05154639175257732,0.5333333333333333,0.11510791366906475,0.1893491124260355,0.5258303351074901,0.22282608695652173,429,123,14,16
System_Failure,5,10,rf_smote,64,2163,171,0.07905686546463246,132,34,0.3,582,30,0.05154639175257732,0.06666666666666667,0.03389830508474576,0.0449438202247191,0.4829370263914293,0.10326086956521739,495,57,28,2
System_Failure,5,10,rf_smote,64,2163,171,0.07905686546463246,132,34,0.4,582,30,0.05154639175257732,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.5079710144927536,0.050724637681159424,524,28,28,2
System_Failure,5,10,rf_smote,64,2163,171,0.07905686546463246,132,34,0.5,582,30,0.05154639175257732,0.06666666666666667,0.2,0.1,0.5339857651245552,0.014492753623188406,544,8,28,2
System_Failure,5,10,rf_smote,65,2173,169,0.07777266451909802,132,34,0.05,572,32,0.055944055944055944,1.0,0.0893854748603352,0.1641025641025641,0.36587091069849687,0.6037037037037037,214,326,0,32
System_Failure,5,10,rf_smote,65,2173,169,0.07777266451909802,132,34,0.1,572,32,0.055944055944055944,0.9375,0.15384615384615385,0.2643171806167401,0.5411007931437026,0.3055555555555556,375,165,2,30
System_Failure,5,10,rf_smote,65,2173,169,0.07777266451909802,132,34,0.15,572,32,0.055944055944055944,0.75,0.1951219512195122,0.3096774193548387,0.6007436641769138,0.18333333333333332,441,99,8,24
System_Failure,5,10,rf_smote,65,2173,169,0.07777266451909802,132,34,0.2,572,32,0.055944055944055944,0.46875,0.19230769230769232,0.2727272727272727,0.597678916827853,0.11666666666666667,477,63,17,15
System_Failure,5,10,rf_smote,65,2173,169,0.07777266451909802,132,34,0.3,572,32,0.055944055944055944,0.28125,0.25,0.2647058823529412,0.6091187404329762,0.05,513,27,23,9
System_Failure,5,10,rf_smote,65,2173,169,0.07777266451909802,132,34,0.4,572,32,0.055944055944055944,0.1875,0.375,0.25,0.6085766423357664,0.018518518518518517,530,10,26,6
System_Failure,5,10,rf_smote,65,2173,169,0.07777266451909802,132,34,0.5,572,32,0.055944055944055944,0.09375,0.375,0.15,0.5596014492753623,0.009259259259259259,535,5,29,3
System_Failure,5,10,rf_smote,66,2232,154,0.06899641577060932,132,34,0.05,513,47,0.09161793372319688,0.9787234042553191,0.1503267973856209,0.26062322946175637,0.43640373954514267,0.5579399141630901,206,260,1,46
System_Failure,5,10,rf_smote,66,2232,154,0.06899641577060932,132,34,0.1,513,47,0.09161793372319688,0.8936170212765957,0.22340425531914893,0.3574468085106383,0.5832746052666972,0.3133047210300429,320,146,5,42
System_Failure,5,10,rf_smote,66,2232,154,0.06899641577060932,132,34,0.15,513,47,0.09161793372319688,0.6595744680851063,0.23846153846153847,0.3502824858757062,0.6074145055998084,0.21244635193133046,367,99,16,31
System_Failure,5,10,rf_smote,66,2232,154,0.06899641577060932,132,34,0.2,513,47,0.09161793372319688,0.40425531914893614,0.24050632911392406,0.30158730158730157,0.6019047619047619,0.12875536480686695,406,60,28,19
System_Failure,5,10,rf_smote,66,2232,154,0.06899641577060932,132,34,0.3,513,47,0.09161793372319688,0.3191489361702128,0.5357142857142857,0.4,0.6763406940063091,0.027896995708154508,453,13,32,15
System_Failure,5,10,rf_smote,66,2232,154,0.06899641577060932,132,34,0.4,513,47,0.09161793372319688,0.2127659574468085,0.7142857142857143,0.32786885245901637,0.642690902913446,0.008583690987124463,462,4,37,10
System_Failure,5,10,rf_smote,66,2232,154,0.06899641577060932,132,34,0.5,513,47,0.09161793372319688,0.0851063829787234,1.0,0.1568627450980392,0.5563800904977376,0.0,466,0,43,4
System_Failure,5,10,rf_smote,67,2140,177,0.08271028037383178,132,34,0.05,605,24,0.03966942148760331,0.9166666666666666,0.05945945945945946,0.1116751269035533,0.34137677913805115,0.5989672977624785,233,348,2,22
System_Failure,5,10,rf_smote,67,2140,177,0.08271028037383178,132,34,0.1,605,24,0.03966942148760331,0.75,0.07346938775510205,0.13382899628252787,0.44311003480438826,0.39070567986230637,354,227,6,18
System_Failure,5,10,rf_smote,67,2140,177,0.08271028037383178,132,34,0.15,605,24,0.03966942148760331,0.75,0.09782608695652174,0.17307692307692307,0.5007101182250883,0.2857142857142857,415,166,6,18
System_Failure,5,10,rf_smote,67,2140,177,0.08271028037383178,132,34,0.2,605,24,0.03966942148760331,0.625,0.1171875,0.19736842105263158,0.5410282558949359,0.1944922547332186,468,113,9,15
System_Failure,5,10,rf_smote,67,2140,177,0.08271028037383178,132,34,0.3,605,24,0.03966942148760331,0.25,0.1111111111111111,0.15384615384615385,0.5477711334601794,0.08261617900172118,533,48,18,6
System_Failure,5,10,rf_smote,67,2140,177,0.08271028037383178,132,34,0.4,605,24,0.03966942148760331,0.125,0.12,0.12244897959183673,0.5427059712773998,0.0378657487091222,559,22,21,3
System_Failure,5,10,rf_smote,67,2140,177,0.08271028037383178,132,34,0.5,605,24,0.03966942148760331,0.0,0.0,0.0,0.48598130841121495,0.01549053356282272,572,9,24,0
System_Failure,5,10,rf_smote,68,2184,168,0.07692307692307693,132,34,0.05,561,33,0.058823529411764705,1.0,0.0967741935483871,0.17647058823529413,0.3823529411764706,0.5833333333333334,220,308,0,33
System_Failure,5,10,rf_smote,68,2184,168,0.07692307692307693,132,34,0.1,561,33,0.058823529411764705,0.7575757575757576,0.12135922330097088,0.20920502092050208,0.49758099290645713,0.3428030303030303,347,181,8,25
System_Failure,5,10,rf_smote,68,2184,168,0.07692307692307693,132,34,0.15,561,33,0.058823529411764705,0.48484848484848486,0.11594202898550725,0.1871345029239766,0.5204862840592543,0.23106060606060605,406,122,17,16
System_Failure,5,10,rf_smote,68,2184,168,0.07692307692307693,132,34,0.2,561,33,0.058823529411764705,0.21212121212121213,0.08433734939759036,0.1206896551724138,0.5096490025365051,0.14393939393939395,452,76,26,7
System_Failure,5,10,rf_smote,68,2184,168,0.07692307692307693,132,34,0.3,561,33,0.058823529411764705,0.06060606060606061,0.07142857142857142,0.06557377049180328,0.5059254337850156,0.04924242424242424,502,26,31,2
System_Failure,5,10,rf_smote,68,2184,168,0.07692307692307693,132,34,0.4,561,33,0.058823529411764705,0.06060606060606061,0.4,0.10526315789473684,0.5369489221208001,0.005681818181818182,525,3,31,2
System_Failure,5,10,rf_smote,68,2184,168,0.07692307692307693,132,34,0.5,561,33,0.058823529411764705,0.06060606060606061,1.0,0.11428571428571428,0.542883427520042,0.0,528,0,31,2
System_Failure,5,10,rf_smote,69,2238,165,0.07372654155495978,132,34,0.05,507,36,0.07100591715976332,0.8611111111111112,0.09872611464968153,0.17714285714285713,0.37170395869191053,0.6008492569002123,188,283,5,31
System_Failure,5,10,rf_smote,69,2238,165,0.07372654155495978,132,34,0.1,507,36,0.07100591715976332,0.6944444444444444,0.12437810945273632,0.2109704641350211,0.4851506117328902,0.37367303609341823,295,176,11,25
System_Failure,5,10,rf_smote,69,2238,165,0.07372654155495978,132,34,0.15,507,36,0.07100591715976332,0.5833333333333334,0.13636363636363635,0.22105263157894736,0.5207204905467552,0.2823779193205945,338,133,15,21
System_Failure,5,10,rf_smote,69,2238,165,0.07372654155495978,132,34,0.2,507,36,0.07100591715976332,0.4444444444444444,0.14545454545454545,0.2191780821917808,0.5439208383309134,0.19957537154989385,377,94,20,16
System_Failure,5,10,rf_smote,69,2238,165,0.07372654155495978,132,34,0.3,507,36,0.07100591715976332,0.1111111111111111,0.08,0.09302325581395349,0.5044857658380112,0.09766454352441614,425,46,32,4
System_Failure,5,10,rf_smote,69,2238,165,0.07372654155495978,132,34,0.4,507,36,0.07100591715976332,0.08333333333333333,0.13636363636363635,0.10344827586206896,0.5245274852113693,0.040339702760084924,452,19,33,3
System_Failure,5,10,rf_smote,69,2238,165,0.07372654155495978,132,34,0.5,507,36,0.07100591715976332,0.05555555555555555,0.2,0.08695652173913043,0.5217840459935321,0.016985138004246284,463,8,34,2
System_Failure,5,10,rf_smote,70,2117,180,0.08502598016060463,132,34,0.05,628,21,0.03343949044585987,1.0,0.04964539007092199,0.0945945945945946,0.29976035148448943,0.6622734761120264,205,402,0,21
System_Failure,5,10,rf_smote,70,2117,180,0.08502598016060463,132,34,0.1,628,21,0.03343949044585987,0.9523809523809523,0.07434944237918216,0.13793103448275862,0.4395659313200543,0.4102141680395387,358,249,1,20
System_Failure,5,10,rf_smote,70,2117,180,0.08502598016060463,132,34,0.15,628,21,0.03343949044585987,0.8571428571428571,0.1,0.1791044776119403,0.5113531866732688,0.26688632619439867,445,162,3,18
System_Failure,5,10,rf_smote,70,2117,180,0.08502598016060463,132,34,0.2,628,21,0.03343949044585987,0.6666666666666666,0.14432989690721648,0.23728813559322035,0.5791010098001251,0.13673805601317957,524,83,7,14
System_Failure,5,10,rf_smote,70,2117,180,0.08502598016060463,132,34,0.3,628,21,0.03343949044585987,0.23809523809523808,0.1388888888888889,0.17543859649122806,0.5681196318569568,0.051070840197693576,576,31,16,5
System_Failure,5,10,rf_smote,70,2117,180,0.08502598016060463,132,34,0.4,628,21,0.03343949044585987,0.19047619047619047,0.36363636363636365,0.25,0.6151960784313726,0.011532125205930808,600,7,17,4
System_Failure,5,10,rf_smote,70,2117,180,0.08502598016060463,132,34,0.5,628,21,0.03343949044585987,0.19047619047619047,0.6666666666666666,0.2962962962962963,0.6404182864719887,0.0032948929159802307,605,2,17,4
System_Failure,5,10,rf_smote,71,2236,145,0.0648479427549195,132,34,0.05,509,56,0.1100196463654224,0.8928571428571429,0.199203187250996,0.3257328990228013,0.5172968292582361,0.44370860927152317,252,201,6,50
System_Failure,5,10,rf_smote,71,2236,145,0.0648479427549195,132,34,0.1,509,56,0.1100196463654224,0.7321428571428571,0.2469879518072289,0.36936936936936937,0.5967449861922224,0.27593818984547464,328,125,15,41
System_Failure,5,10,rf_smote,71,2236,145,0.0648479427549195,132,34,0.15,509,56,0.1100196463654224,0.5892857142857143,0.2661290322580645,0.36666666666666664,0.6153142402545744,0.20088300220750552,362,91,23,33
System_Failure,5,10,rf_smote,71,2236,145,0.0648479427549195,132,34,0.2,509,56,0.1100196463654224,0.5178571428571429,0.3411764705882353,0.41134751773049644,0.6583533483749403,0.12362030905077263,397,56,27,29
System_Failure,5,10,rf_smote,71,2236,145,0.0648479427549195,132,34,0.3,509,56,0.1100196463654224,0.23214285714285715,0.34210526315789475,0.2765957446808511,0.6015013355438887,0.05518763796909492,428,25,43,13
System_Failure,5,10,rf_smote,71,2236,145,0.0648479427549195,132,34,0.4,509,56,0.1100196463654224,0.07142857142857142,0.2222222222222222,0.10810810810810811,0.5190964269354099,0.03090507726269316,439,14,52,4
System_Failure,5,10,rf_smote,71,2236,145,0.0648479427549195,132,34,0.5,509,56,0.1100196463654224,0.017857142857142856,0.16666666666666666,0.03225806451612903,0.4847482791199892,0.011037527593818985,448,5,55,1
ProtectiveStop,10,3,rf_smote,42,1918,9,0.0046923879040667365,124,31,0.05,425,9,0.021176470588235293,0.6666666666666666,0.4,0.5,0.7427360774818401,0.021634615384615384,407,9,3,6
ProtectiveStop,10,3,rf_smote,42,1918,9,0.0046923879040667365,124,31,0.1,425,9,0.021176470588235293,0.5555555555555556,1.0,0.7142857142857143,0.8547505126452495,0.0,416,0,4,5
ProtectiveStop,10,3,rf_smote,42,1918,9,0.0046923879040667365,124,31,0.15,425,9,0.021176470588235293,0.2222222222222222,1.0,0.36363636363636365,0.6776465489218767,0.0,416,0,7,2
ProtectiveStop,10,3,rf_smote,42,1918,9,0.0046923879040667365,124,31,0.2,425,9,0.021176470588235293,0.0,0.0,0.0,0.4946492271105826,0.0,416,0,9,0
ProtectiveStop,10,3,rf_smote,42,1918,9,0.0046923879040667365,124,31,0.3,425,9,0.021176470588235293,0.0,0.0,0.0,0.4946492271105826,0.0,416,0,9,0
ProtectiveStop,10,3,rf_smote,42,1918,9,0.0046923879040667365,124,31,0.4,425,9,0.021176470588235293,0.0,0.0,0.0,0.4946492271105826,0.0,416,0,9,0
ProtectiveStop,10,3,rf_smote,42,1918,9,0.0046923879040667365,124,31,0.5,425,9,0.021176470588235293,0.0,0.0,0.0,0.4946492271105826,0.0,416,0,9,0
ProtectiveStop,10,3,rf_smote,43,1859,9,0.004841312533620226,124,31,0.05,484,9,0.01859504132231405,0.3333333333333333,0.17647058823529413,0.23076923076923078,0.6047689041319615,0.029473684210526315,461,14,6,3
ProtectiveStop,10,3,rf_smote,43,1859,9,0.004841312533620226,124,31,0.1,484,9,0.01859504132231405,0.3333333333333333,0.3,0.3157894736842105,0.6510454217736121,0.014736842105263158,468,7,6,3
ProtectiveStop,10,3,rf_smote,43,1859,9,0.004841312533620226,124,31,0.15,484,9,0.01859504132231405,0.3333333333333333,0.3,0.3157894736842105,0.6510454217736121,0.014736842105263158,468,7,6,3
ProtectiveStop,10,3,rf_smote,43,1859,9,0.004841312533620226,124,31,0.2,484,9,0.01859504132231405,0.3333333333333333,0.5,0.4,0.6952780692549843,0.00631578947368421,472,3,6,3
ProtectiveStop,10,3,rf_smote,43,1859,9,0.004841312533620226,124,31,0.3,484,9,0.01859504132231405,0.2222222222222222,1.0,0.36363636363636365,0.6781609195402298,0.0,475,0,7,2
ProtectiveStop,10,3,rf_smote,43,1859,9,0.004841312533620226,124,31,0.4,484,9,0.01859504132231405,0.0,0.0,0.0,0.49530761209593327,0.0,475,0,9,0
ProtectiveStop,10,3,rf_smote,43,1859,9,0.004841312533620226,124,31,0.5,484,9,0.01859504132231405,0.0,0.0,0.0,0.49530761209593327,0.0,475,0,9,0
ProtectiveStop,10,3,rf_smote,44,1880,9,0.0047872340425531915,124,31,0.05,463,9,0.019438444924406047,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.830029368575624,0.006607929515418502,451,3,3,6
ProtectiveStop,10,3,rf_smote,44,1880,9,0.0047872340425531915,124,31,0.1,463,9,0.019438444924406047,0.2222222222222222,1.0,0.36363636363636365,0.67799304520616,0.0,454,0,7,2
ProtectiveStop,10,3,rf_smote,44,1880,9,0.0047872340425531915,124,31,0.15,463,9,0.019438444924406047,0.0,0.0,0.0,0.495092693565976,0.0,454,0,9,0
ProtectiveStop,10,3,rf_smote,44,1880,9,0.0047872340425531915,124,31,0.2,463,9,0.019438444924406047,0.0,0.0,0.0,0.495092693565976,0.0,454,0,9,0
ProtectiveStop,10,3,rf_smote,44,1880,9,0.0047872340425531915,124,31,0.3,463,9,0.019438444924406047,0.0,0.0,0.0,0.495092693565976,0.0,454,0,9,0
ProtectiveStop,10,3,rf_smote,44,1880,9,0.0047872340425531915,124,31,0.4,463,9,0.019438444924406047,0.0,0.0,0.0,0.495092693565976,0.0,454,0,9,0
ProtectiveStop,10,3,rf_smote,44,1880,9,0.0047872340425531915,124,31,0.5,463,9,0.019438444924406047,0.0,0.0,0.0,0.495092693565976,0.0,454,0,9,0
ProtectiveStop,10,3,rf_smote,45,1884,9,0.004777070063694267,124,31,0.05,459,9,0.0196078431372549,0.6666666666666666,0.13636363636363635,0.22641509433962265,0.5895081252044934,0.08444444444444445,412,38,3,6
ProtectiveStop,10,3,rf_smote,45,1884,9,0.004777070063694267,124,31,0.1,459,9,0.0196078431372549,0.6666666666666666,0.2608695652173913,0.375,0.6762133182844243,0.03777777777777778,433,17,3,6
ProtectiveStop,10,3,rf_smote,45,1884,9,0.004777070063694267,124,31,0.15,459,9,0.0196078431372549,0.5555555555555556,0.3125,0.4,0.6916013437849944,0.024444444444444446,439,11,4,5
ProtectiveStop,10,3,rf_smote,45,1884,9,0.004777070063694267,124,31,0.2,459,9,0.0196078431372549,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.7733333333333334,0.008888888888888889,446,4,4,5
ProtectiveStop,10,3,rf_smote,45,1884,9,0.004777070063694267,124,31,0.3,459,9,0.0196078431372549,0.4444444444444444,0.8,0.5714285714285714,0.7823957016434893,0.0022222222222222222,449,1,5,4
ProtectiveStop,10,3,rf_smote,45,1884,9,0.004777070063694267,124,31,0.4,459,9,0.0196078431372549,0.3333333333333333,1.0,0.5,0.7466887417218543,0.0,450,0,6,3
ProtectiveStop,10,3,rf_smote,45,1884,9,0.004777070063694267,124,31,0.5,459,9,0.0196078431372549,0.3333333333333333,1.0,0.5,0.7466887417218543,0.0,450,0,6,3
ProtectiveStop,10,3,rf_smote,47,1851,15,0.008103727714748784,124,31,0.05,492,3,0.006097560975609756,0.0,0.0,0.0,0.4837355718782791,0.05725971370143149,461,28,3,0
ProtectiveStop,10,3,rf_smote,47,1851,15,0.008103727714748784,124,31,0.1,492,3,0.006097560975609756,0.0,0.0,0.0,0.48803329864724243,0.0408997955010225,469,20,3,0
ProtectiveStop,10,3,rf_smote,47,1851,15,0.008103727714748784,124,31,0.15,492,3,0.006097560975609756,0.0,0.0,0.0,0.49226006191950467,0.024539877300613498,477,12,3,0
ProtectiveStop,10,3,rf_smote,47,1851,15,0.008103727714748784,124,31,0.2,492,3,0.006097560975609756,0.0,0.0,0.0,0.4933058702368692,0.02044989775051125,479,10,3,0
ProtectiveStop,10,3,rf_smote,47,1851,15,0.008103727714748784,124,31,0.3,492,3,0.006097560975609756,0.0,0.0,0.0,0.49693251533742333,0.006134969325153374,486,3,3,0
ProtectiveStop,10,3,rf_smote,47,1851,15,0.008103727714748784,124,31,0.4,492,3,0.006097560975609756,0.0,0.0,0.0,0.4974463738508682,0.00408997955010225,487,2,3,0
ProtectiveStop,10,3,rf_smote,47,1851,15,0.008103727714748784,124,31,0.5,492,3,0.006097560975609756,0.0,0.0,0.0,0.4984709480122324,0.0,489,0,3,0
ProtectiveStop,10,3,rf_smote,48,1887,12,0.006359300476947536,124,31,0.05,456,6,0.013157894736842105,0.5,0.075,0.13043478260869565,0.5421227030826388,0.08222222222222222,413,37,3,3
ProtectiveStop,10,3,rf_smote,48,1887,12,0.006359300476947536,124,31,0.1,456,6,0.013157894736842105,0.5,0.13636363636363635,0.21428571428571427,0.59469941822883,0.042222222222222223,431,19,3,3
ProtectiveStop,10,3,rf_smote,48,1887,12,0.006359300476947536,124,31,0.15,456,6,0.013157894736842105,0.5,0.1875,0.2727272727272727,0.6273748723186925,0.028888888888888888,437,13,3,3
ProtectiveStop,10,3,rf_smote,48,1887,12,0.006359300476947536,124,31,0.2,456,6,0.013157894736842105,0.5,0.23076923076923078,0.3157894736842105,0.6506159014557671,0.022222222222222223,440,10,3,3
ProtectiveStop,10,3,rf_smote,48,1887,12,0.006359300476947536,124,31,0.3,456,6,0.013157894736842105,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.7194536729420451,0.0022222222222222222,449,1,4,2
ProtectiveStop,10,3,rf_smote,48,1887,12,0.006359300476947536,124,31,0.4,456,6,0.013157894736842105,0.16666666666666666,1.0,0.2857142857142857,0.6400947119179163,0.0,450,0,5,1
ProtectiveStop,10,3,rf_smote,48,1887,12,0.006359300476947536,124,31,0.5,456,6,0.013157894736842105,0.0,0.0,0.0,0.4966887417218543,0.0,450,0,6,0
ProtectiveStop,10,3,rf_smote,49,1873,12,0.006406833956219968,124,31,0.05,470,6,0.01276595744680851,0.5,0.125,0.2,0.5868131868131868,0.04525862068965517,443,21,3,3
ProtectiveStop,10,3,rf_smote,49,1873,12,0.006406833956219968,124,31,0.1,470,6,0.01276595744680851,0.5,0.21428571428571427,0.3,0.6423913043478261,0.023706896551724137,453,11,3,3
ProtectiveStop,10,3,rf_smote,49,1873,12,0.006406833956219968,124,31,0.15,470,6,0.01276595744680851,0.5,0.3333333333333333,0.4,0.6951351351351351,0.01293103448275862,458,6,3,3
ProtectiveStop,10,3,rf_smote,49,1873,12,0.006406833956219968,124,31,0.2,470,6,0.01276595744680851,0.5,0.42857142857142855,0.46153846153846156,0.7269936104887562,0.008620689655172414,460,4,3,3
ProtectiveStop,10,3,rf_smote,49,1873,12,0.006406833956219968,124,31,0.3,470,6,0.01276595744680851,0.3333333333333333,0.4,0.36363636363636365,0.6780506898913787,0.00646551724137931,461,3,4,2
ProtectiveStop,10,3,rf_smote,49,1873,12,0.006406833956219968,124,31,0.4,470,6,0.01276595744680851,0.0,0.0,0.0,0.4957081545064378,0.004310344827586207,462,2,6,0
ProtectiveStop,10,3,rf_smote,49,1873,12,0.006406833956219968,124,31,0.5,470,6,0.01276595744680851,0.0,0.0,0.0,0.4962486602357985,0.0021551724137931034,463,1,6,0
